Address Count,Avg Gas Price,Block Difficulty,Block Size,Block Time,Unique Daily Active Eth Address Total Count,Unique Daily Active Eth Address Receive Count,Unique Daily Active Eth Address Sent Count,Gas Limit,Gas Used,Uncles,Network Hash,Verified Contracts,Network Utilization,No. of ERC20 Token Transfers,Transaction Fee,Tx Growth,Supply,MarketCap,Price,weekday,day,Next Price
5940501,29045025650.0,1738.425,17330,20.61,183003,112519,151652,6718785,22078488852.0,455,92534.9297,27,0.7929999999999999,82537,6.91e+20,428007,94068463.16,28248.759489999997,300.3,1,3,292.62
6011031,44653492844.0,1745.4460000000001,17335,20.68,190977,121847,155492,6714227,21706184631.0,407,91777.3051,20,0.7817,74708,1.02e+21,443356,94090773.63,27532.84218,292.62,1,4,293.02
6074206,25853813413.0,1795.854,16348,20.29,167550,94861,136689,6711012,19220763789.0,380,95425.5042,13,0.6801,72890,4.72e+20,377418,94113338.0,27577.0903,293.02,0,5,298.2
6133483,22972240493.0,1792.5929999999998,12825,20.65,142924,85369,111078,6709809,15896801546.0,340,93281.2322,32,0.5701,59027,2.93e+20,309926,94135470.5,28071.1973,298.2,0,6,321.85
6192400,23061643547.0,1785.0870000000002,15179,20.31,175651,107023,143797,6711475,17401005729.0,401,95741.8313,29,0.6125,79662,3.3e+20,392880,94158216.28,30304.821910000002,321.85,1,0,313.37
6259102,23423033219.0,1804.398,14259,20.38,161069,99008,125680,6708686,17186834718.0,409,95942.1567,31,0.6122,85798,3.25e+20,364727,94180738.94,29513.41816,313.37,1,1,317.4
6329117,23256200293.0,1843.057,14352,20.38,173650,106001,139793,6710940,17213958732.0,392,98296.3711,33,0.6084,65007,3.16e+20,374711,94203348.94,29900.14295,317.4,1,2,325.28
6381745,24488987225.0,1828.1889999999999,13796,20.51,156855,91010,131401,6712606,15605369701.0,411,97228.3329,37,0.5557,78570,3.23e+20,352465,94225880.66,30649.79446,325.28,1,3,330.06
6432201,25311366617.0,2154.673,15772,24.18,167143,99520,136220,6712044,14108202514.0,269,95339.2953,47,0.5914,76949,3.1e+20,352621,94244701.44,31106.406160000002,330.06,1,4,332.86
6477714,22816054496.0,2200.006,14625,24.58,135130,74622,113016,6714048,14015346534.0,269,95944.7226,30,0.5966,69846,2.98e+20,306268,94263267.22,31376.47113,332.86,0,5,347.88
6527362,22152769744.0,2180.133,14945,24.43,139079,79514,118190,6714308,15001225365.0,271,95506.9876,41,0.6358,74236,2.75e+20,324173,94281902.69,32798.78831,347.88,0,6,347.66
6580674,23023333378.0,2133.303,17757,25.0,162083,93872,134570,6714858,16485319187.0,303,92566.5693,53,0.7125,77140,3.23e+20,363799,94300328.16,32784.45209,347.66,1,0,372.35
6642881,26062902403.0,2204.097,18455,24.22,176430,109274,142302,6720141,20167518335.0,349,99235.369,28,0.8475,93003,5.16e+20,394649,94319408.31,35119.83169,372.35,1,1,383.86
6709938,25922353625.0,2231.15,18827,24.21,186063,110221,151977,6715003,18328764907.0,329,99678.7102,39,0.773,95742,4.33e+20,400220,94338352.22,36212.719880000004,383.86,1,2,388.33
6777810,36202779201.0,2215.5370000000003,17436,24.64,188436,117304,150442,6715657,19022461476.0,347,97955.4642,62,0.8156,72950,7.38e+20,384421,94357118.31,36641.69975,388.33,1,3,391.42
6844179,29038234385.0,2233.569,18436,24.43,179660,110887,144703,6718999,19038356374.0,308,98985.3654,44,0.8048,83475,5.15e+20,390997,94375947.69,36940.63344,391.42,1,4,351.03
6898581,62682734227.0,2231.26,15334,24.2,153678,90131,127924,6716871,15951133510.0,288,98883.0465,32,0.6707,75348,6.14e+20,331797,94394795.81,33135.40517,351.03,0,5,352.45
6947983,24625907338.0,2250.2889999999998,13871,24.24,139176,79133,115624,6713503,14093399641.0,241,98450.1542,28,0.5932,70635,2.97e+20,302525,94413437.84,33276.016169999995,352.45,0,6,303.7
7011013,27792328086.0,2243.9629999999997,19760,24.33,205103,131747,156528,6717796,18669548895.0,323,99991.3961,23,0.7879999999999999,101317,4.88e+20,442592,94432358.94,28679.107410000004,303.7,1,0,317.94
7074268,30139309787.0,2231.041,19704,24.08,196849,122120,159017,6718965,20587720062.0,332,100474.3339,27,0.861,115015,6.16e+20,444572,94451460.19,30029.89725,317.94,1,1,338.92
7143084,36519706124.0,2232.6,22603,24.44,209382,127322,170894,6720505,21850533489.0,345,99614.2702,34,0.9264,141070,7.7e+20,496376,94470348.47,32017.8905,338.92,1,2,335.37
7207582,36147491376.0,2253.842,21135,24.16,189293,116155,148448,6715732,21860214702.0,353,101735.9047,38,0.9178,128248,7.34e+20,448347,94489481.13,31688.937280000002,335.37,1,3,306.72
7274207,42275877643.0,2351.174,20975,23.86,196028,114649,158735,6719904,21076267456.0,330,106728.0408,44,0.8732,142201,7.59e+20,463670,94508748.31,28987.723280000002,306.72,1,4,303.79
7335378,29941043195.0,2321.405,17147,24.01,166726,101916,133934,6716947,17994285809.0,313,104087.0767,41,0.7523,112041,4.41e+20,383654,94527784.09,28716.595530000002,303.79,0,5,299.21
7386143,36135150446.0,2289.896,14680,24.03,150997,80432,126373,6715625,15867451570.0,292,102462.2609,37,0.6612,84627,4.13e+20,325128,94546772.84,28289.3399,299.21,0,6,297.95
7451114,26441744516.0,2312.746,16764,24.12,173477,102914,136934,6714227,17619207471.0,279,102521.0502,27,0.7390000000000001,88764,3.93e+20,365384,94565618.94,28175.826160000004,297.95,1,0,294.1
7514809,28430040166.0,2375.29,18037,23.83,196919,125664,152268,6714220,19047548800.0,328,108070.1938,40,0.7874,106220,5.2e+20,404898,94584931.44,27817.42834,294.1,1,1,275.84
7570012,27123610125.0,2324.138,16933,24.19,171053,108807,130488,6715468,18052205923.0,313,103537.1178,38,0.7602,108073,4.63e+20,365679,94603829.72,26095.52039,275.84,1,2,223.14
7624729,28372005082.0,2321.976,17288,23.71,191004,123989,140361,6715044,18330776595.0,330,105590.7742,47,0.7585,116596,4.09e+20,380251,94623119.41,21114.202859999998,223.14,1,3,259.57
7686030,35527257414.0,2366.097,19312,23.56,205483,132991,164228,6717105,20666662769.0,373,109240.2979,39,0.8509,128673,6.37e+20,441767,94642655.81,24566.39417,259.57,1,4,254.49
7736219,35281116400.0,2350.116,16698,23.68,156652,90924,128899,6717637,20417940497.0,331,107169.6341,34,0.8422,110903,6.61e+20,373764,94661993.78,24090.5308,254.49,0,5,258.4
7778747,32847109838.0,2390.881,14350,23.67,137379,68603,116599,6716056,16461120596.0,273,108004.7306,30,0.6753,142277,3.71e+20,289517,94681215.81,24465.62617,258.4,0,6,297.53
7829239,27527967857.0,2351.653,17536,23.99,179199,99542,146321,6718339,18065378622.0,332,105851.5969,43,0.7559999999999999,143449,4.03e+20,362764,94700280.81,28176.17455,297.53,1,0,283.0
7884598,28240983765.0,2380.774,16596,23.53,163243,98521,130771,6717099,18037053711.0,315,108650.3899,54,0.7402,135141,3.85e+20,337752,94719653.78,26805.66202,283.0,1,1,283.56
7950126,30102925181.0,2380.9570000000003,16028,23.74,149304,94595,119752,6715542,19198494584.0,297,107391.0713,41,0.7942,98003,6.57e+20,324984,94738835.81,26864.14428,283.56,1,2,257.77
8013152,23983898010.0,2405.383,16104,23.53,143325,87011,118301,6717385,17557702349.0,285,109411.54,43,0.7171,129468,3.26e+20,317074,94758172.22,24425.81405,257.77,1,3,262.94
8048785,24379043547.0,2938.237,16972,28.57,121621,73201,101230,6716774,14989028970.0,187,108415.5019,28,0.7437,112697,3.06e+20,271470,94773915.81,24919.85342,262.94,1,4,286.14
8084920,23562292733.0,2960.802,15951,29.78,121977,76864,93878,6713163,14148926235.0,149,103936.50099999999,21,0.7309,93864,3.16e+20,260107,94788921.59,27122.902019999998,286.14,0,5,282.6
8118816,28226701571.0,2945.612,17983,29.19,124968,82678,95742,6715000,15049348283.0,193,106744.3503,27,0.7629,66172,4.4e+20,280929,94804383.0,26791.71864,282.6,0,6,294.89
8159413,25547420148.0,2912.421,19577,30.16,137729,90409,106226,6715944,15438672580.0,176,101530.2447,37,0.8107,88410,3.83e+20,306614,94819257.38,27961.25081,294.89,1,0,288.64
8218247,24571949910.0,2887.116,18527,29.56,131700,83226,104643,6716846,17258565559.0,192,102987.1868,26,0.8891,100752,3.86e+20,306075,94834464.25,27373.019760000003,288.64,1,1,309.97
8276097,26548967736.0,2916.0429999999997,18893,29.54,136268,83120,110591,6716780,16132176667.0,227,105672.8117,44,0.8271,98936,4.23e+20,309047,94849875.34,29400.61586,309.97,1,2,302.77
8330047,25409632808.0,2896.072,20553,30.02,148276,94611,114793,6716179,15969409283.0,183,101865.3038,46,0.8326,98623,3.7e+20,329208,94864873.31,28722.237689999998,302.77,1,3,292.58
8371122,23184436268.0,2802.9709999999995,21540,30.31,157275,94935,113951,6715709,15903325578.0,184,97747.1226,59,0.8371,75941,3.31e+20,326502,94879725.81,27759.910180000003,292.58,1,4,302.77
8412404,26231412090.0,2773.895,21998,30.27,137391,84594,101896,6717220,15741288840.0,189,97246.8496,36,0.8252,69309,3.72e+20,295798,94894657.22,28731.25537,302.77,0,5,303.95
8446228,24190581701.0,2865.6490000000003,21781,30.08,125039,73202,99159,6717855,15310702625.0,209,101856.5841,2,0.7964,70350,3.59e+20,283871,94909789.88,28847.83063,303.95,0,6,296.81
8494268,25376879520.0,2861.171,21143,30.16,141143,84804,112241,6718652,15476144246.0,223,101498.7153,43,0.8105,73284,3.57e+20,306095,94924879.09,28174.653360000004,296.81,1,0,291.81
8543784,23882103385.0,2838.8259999999996,20918,29.9,141952,88539,112797,6718978,16505707600.0,222,101330.3025,61,0.8584,76597,3.81e+20,327906,94940057.53,27704.458189999998,291.81,1,1,291.68
8589674,23689836678.0,2896.353,20395,29.4,130083,81424,104349,6715126,16487207597.0,226,104322.349,31,0.8507,62396,3.85e+20,307399,94955375.97,27696.58406,291.68,1,2,294.99
8628549,24302843665.0,2968.7470000000003,20313,29.11,135770,87219,106519,6714835,15769323939.0,189,107720.1602,37,0.7972,63472,4.19e+20,314808,94970853.0,28015.451930000003,294.99,1,3,308.33
8667207,25759310387.0,2912.4790000000003,21656,30.0,133418,82348,107261,6717054,16237865284.0,202,102813.1953,41,0.8489,66861,4.37e+20,319882,94985877.06,29286.995469999998,308.33,1,4,311.26
8702952,22705744740.0,2857.438,19657,29.94,128030,80277,99928,6714406,14920815678.0,197,100704.8489,34,0.7803,73014,3.16e+20,291091,95000892.22,29569.977710000003,311.26,0,5,309.49
8744762,24091593642.0,2915.5209999999997,19150,29.65,129178,81155,102861,6717153,15692320454.0,205,104067.9114,38,0.8116,78219,3.57e+20,296829,95016091.75,29406.530239999996,309.49,0,6,296.95
8798123,24174030452.0,2930.9559999999997,19671,29.74,135661,85010,109347,6719400,16593181455.0,204,104686.6792,39,0.8569,78959,3.8e+20,328172,95031300.5,28219.544680000003,296.95,1,0,298.46
8843674,25058292801.0,2913.485,21438,29.38,154709,102440,121642,6714505,16179450785.0,232,106119.6349,42,0.8267,95128,4.18e+20,349605,95046784.88,28367.66341,298.46,1,1,302.86
8886853,30039329444.0,2997.386,20045,29.33,156337,105055,112131,6715640,16118748639.0,235,109279.7021,54,0.8234,77894,9.38e+20,344305,95062284.72,28790.56355,302.86,1,2,302.89
8936394,24512657109.0,2911.728,21137,29.46,154569,100929,120581,6714754,16867122755.0,230,105449.0222,33,0.8666,93663,4.22e+20,363411,95077676.28,28798.07737,302.89,1,3,336.83
8988855,26489325565.0,3031.012,21845,29.6,171228,117016,133132,6718163,16818042076.0,246,110049.5848,58,0.866,95874,4.75e+20,379136,95093113.47,32030.213410000004,336.83,1,4,338.81
9032579,24196653845.0,2917.998,19951,29.71,146064,93163,114976,6717269,16796028877.0,226,105135.748,37,0.8662,89823,3.98e+20,332169,95108431.28,32223.6876,338.81,0,5,336.58
9081675,23514174126.0,2962.491,19011,29.09,140177,84389,113783,6714419,16839186003.0,241,108556.0976,38,0.8575,80684,3.86e+20,328921,95124011.44,32016.83977,336.58,0,6,334.23
9141530,16678649826.0,1922.3239999999998,16294,18.71,144930,85490,117311,6716404,21922149733.0,502,112491.5255,36,0.7167,145630,3.37e+20,408297,95140181.0,31798.7027,334.23,1,0,316.14
9202272,14194850634.0,1430.7939999999999,14412,14.06,190127,128391,127330,6716565,23228035407.0,864,114496.653,53,0.5716,161702,3.23e+20,505611,95160328.25,30083.98617,316.14,1,1,313.54
9257323,14081137033.0,1412.602,13060,13.73,165860,102853,127271,6716945,21489016601.0,739,113792.9401,39,0.5143,123933,2.99e+20,470449,95180705.66,29842.95845,313.54,1,2,307.41
9326599,12235259269.0,1460.305,12978,13.71,157431,92370,129967,6716823,24000639917.0,739,117973.6768,61,0.5726,128913,2.84e+20,494184,95201131.81,29265.77993,307.41,1,3,303.08
9397666,14610349751.0,1448.0479999999998,15254,13.68,170757,110607,130666,6715665,26586311517.0,760,117268.4555,50,0.6347,136849,4.92e+20,546837,95221606.81,28859.76459,303.08,1,4,299.55
9456741,12128683877.0,1470.935,11983,13.69,161304,104675,130282,6716829,18071912431.0,625,116687.3756,46,0.4319,91174,2.3e+20,462902,95241750.03,28529.66622,299.55,0,5,294.03
9514751,10751750663.0,1479.8829999999998,10947,13.59,187439,134249,115300,6717027,17476517075.0,660,118870.2012,32,0.4143,66745,1.96e+20,435493,95262134.28,28009.925339999998,294.03,0,6,285.27
9587936,13780011469.0,1455.82,12828,13.63,167894,107199,135801,6713991,22112574421.0,735,117763.0093,70,0.5266,154838,2.7e+20,468168,95282604.69,27181.26864,285.27,1,0,296.5
9675289,14415708346.0,1496.921,13946,13.64,170724,107759,138439,6716623,26564339882.0,773,121642.1225,49,0.6329,144208,3.57e+20,492288,95303134.16,28257.37928,296.5,1,1,296.35
9749189,12720316553.0,1484.205,14347,13.78,154826,95840,125623,6716677,26309948399.0,733,118684.8641,52,0.6342,156660,2.91e+20,460419,95323352.38,28249.07548,296.35,1,2,295.54
9822106,12385996259.0,1437.0179999999998,14417,13.87,163207,95611,134796,6716410,25792258901.0,743,114761.8238,60,0.6237,187325,2.75e+20,466406,95343550.53,28177.832919999997,295.54,1,3,296.36
9883587,11545392383.0,1447.521,14924,13.67,155329,96833,125321,6716447,26465608457.0,760,117091.7153,70,0.6326,214386,2.97e+20,486147,95364021.78,28262.0815,296.36,1,4,293.35
9925624,10491940195.0,1468.4260000000002,14317,13.69,146685,90134,117934,6717997,24238961845.0,740,118629.8189,50,0.5782,243856,2.41e+20,484554,95384467.16,27981.03344,293.35,0,5,304.04
9968381,10371979124.0,1459.599,14872,13.78,154087,97040,120384,6719600,24746206086.0,738,117105.7539,56,0.5946,253731,2.43e+20,494176,95404755.97,29006.862,304.04,0,6,306.8
10022697,11808258897.0,1447.379,16448,14.02,166929,107189,131539,6717222,26614306113.0,805,115204.0015,90,0.6525,256519,2.96e+20,532626,95424854.56,29276.345380000002,306.8,1,0,303.64
10097127,13692446133.0,1462.2420000000002,15604,13.58,183766,112772,147678,6719731,29533828429.0,774,119297.9707,71,0.7004,240472,3.31e+20,519906,95445491.0,28981.06889,303.64,1,1,289.42
10177342,14979336359.0,1505.309,15758,13.85,203403,135825,145504,6718288,29424380755.0,773,120477.0125,75,0.713,223768,3.7e+20,527783,95465719.34,27629.688489999997,289.42,1,2,284.92
10271514,15919836477.0,1441.55,15696,13.83,221245,144288,162897,6714869,29711567693.0,795,115774.5028,62,0.7201,253204,3.74e+20,529277,95486016.13,27205.875710000004,284.92,1,3,304.51
10341209,12781813101.0,1419.283,15831,13.68,187279,115114,146121,6716000,27474314374.0,714,113706.9239,55,0.6589,294808,2.79e+20,485790,95506325.56,29082.6312,304.51,1,4,300.04
10395702,11624799927.0,1405.2220000000002,12156,13.78,151881,93122,113083,6714627,21376023145.0,686,111929.8264,26,0.5138,235018,2.12e+20,398758,95526513.88,28661.77522,300.04,0,5,296.23
10446606,10703460687.0,1439.533,11640,13.54,151377,91437,114033,6713173,18773996019.0,725,117028.67,35,0.444,153907,2e+20,417102,95547106.34,28303.91931,296.23,0,6,296.82
10510014,10433598351.0,1433.805,13796,13.77,175325,107385,135231,6714082,21153932849.0,708,114621.414,69,0.5083,148561,2.69e+20,511663,95567346.97,28366.29993,296.82,1,0,291.84
10564204,13393206633.0,1412.215,14267,13.72,176697,109020,135525,6712817,22865503353.0,759,113925.2212,73,0.5484,155062,3.15e+20,470418,95587760.75,27896.3321,291.84,1,1,307.35
10637775,16154783877.0,1454.5379999999998,14220,13.7,190605,120057,146982,6713955,23449784813.0,663,116144.1465,50,0.56,139532,3.8e+20,480413,95608013.66,29385.123,307.35,1,2,319.66
10743710,15785570759.0,1420.5929999999998,13929,13.79,191221,122768,148952,6718203,24998074107.0,745,114107.82199999999,48,0.6006,111893,3.25e+20,467172,95628326.75,30568.55093,319.66,1,3,296.86
10839621,15036090671.0,1429.592,13413,13.52,189377,113268,152352,6715532,23709873840.0,697,115773.7593,67,0.5604,128946,2.92e+20,457427,95648853.59,28394.31868,296.86,1,4,314.23
10916933,15394750336.0,1437.744,12665,13.58,160813,100902,124376,6714315,22677610504.0,687,115718.414,31,0.5389,218484,2.33e+20,394378,95669271.88,30062.1553,314.23,0,5,306.02
11003411,18011273725.0,1487.3310000000001,13233,13.83,184566,117244,150744,6712808,22925780729.0,625,118263.4894,56,0.5468,206204,2.98e+20,434380,95689482.59,29282.895460000003,306.02,0,6,314.6
11085629,16603636136.0,1456.779,14443,13.65,181735,110816,146152,6714950,24529577479.0,742,117469.6839,69,0.5868,205781,3.09e+20,443176,95709903.78,30110.335730000003,314.6,1,0,334.72
11168202,16704405736.0,1448.755,16232,13.87,200518,126232,156971,6714816,25946874938.0,719,114709.87400000001,88,0.6312,188896,3.36e+20,475984,95729953.81,32042.730139999996,334.72,1,1,331.2
11273048,17408995522.0,1424.358,16453,13.69,223801,143225,179758,6714993,27301153015.0,762,115382.9053,77,0.6518,142548,4.13e+20,540593,95750447.38,31712.54817,331.2,1,2,330.32
11370633,16023943398.0,1397.135,15278,13.8,203311,125820,159648,6714876,25488120832.0,751,111657.6225,88,0.6168,148203,3.54e+20,491482,95770669.91,31634.96768,330.32,1,3,331.72
11470443,16406020669.0,1403.2160000000001,15301,13.66,213857,137719,165877,6715914,26784225318.0,700,112630.8165,78,0.6396,143762,3.73e+20,508590,95791033.91,31775.80177,331.72,1,4,346.65
11545243,13339014477.0,1389.7379999999998,14628,13.71,184534,114398,148154,6715508,24532718494.0,718,111516.8425,40,0.5878,231331,2.56e+20,459679,95811365.84,33213.00997,346.65,0,5,354.6
11615183,14229082585.0,1402.317,14551,13.6,190248,118899,149604,6714834,23975090718.0,695,112980.6417,46,0.5698,206858,2.82e+20,464563,95831788.63,33981.95225,354.6,0,6,367.71
11691168,16089304528.0,1489.214,16654,13.81,220195,128400,177432,6713109,26027982305.0,797,120188.5528,85,0.6278,193524,3.72e+20,530141,95852196.97,35245.81135,367.71,1,0,360.52
11778600,17548793491.0,1471.463,16182,13.8,218786,140724,176178,6715338,25906539931.0,800,118772.9291,81,0.6248,182748,3.64e+20,524044,95872590.97,34563.9865,360.52,1,1,380.84
11864256,16469836119.0,1462.848,15978,13.67,221517,142280,177786,6716259,26017543726.0,750,118382.3196,75,0.6206,157860,3.65e+20,546489,95893095.41,36519.92645,380.84,1,2,406.57
11951294,15992127664.0,1518.894,16029,13.73,226587,138218,180798,6715977,26725364867.0,759,122161.9842,77,0.6428,149862,3.63e+20,537068,95913442.81,38995.528439999995,406.57,1,3,470.43
12038971,15456892039.0,1549.351,15104,13.68,218669,135055,177861,6713855,26317732352.0,728,124844.7158,74,0.6287,165538,3.12e+20,525529,95933855.94,45130.16385,470.43,1,4,464.61
12124340,12891179323.0,1562.0729999999999,16192,13.69,217824,134523,172465,6717095,27394849746.0,730,125309.3717,55,0.6576,211435,2.89e+20,561166,95954171.0,44581.26739,464.61,0,5,470.54
12213147,14953923259.0,1553.38,16099,13.79,221071,138700,174577,6715381,27674135132.0,794,125187.293,80,0.6679999999999999,151326,3.55e+20,542484,95974531.81,45159.8562,470.54,0,6,475.24
12313525,15537337870.0,1537.205,22187,14.02,261418,170477,205707,6717512,30599511959.0,852,123438.9985,61,0.7484,1073786,3.69e+20,608695,95994803.56,45620.57045,475.24,1,0,466.27
12439003,16779210323.0,1508.043,18980,13.95,279130,173676,224940,6717145,30288687055.0,860,121376.5047,73,0.7399,237782,4.23e+20,638989,96015113.19,44768.96683,466.27,1,1,427.42
12559061,17499867713.0,1520.78,18539,13.92,300257,189342,243867,6716943,29519996063.0,903,123404.9935,91,0.7195,181308,4.44e+20,663579,96035538.22,41047.50975,427.42,1,2,434.85
12668143,16354038320.0,1542.746,18059,13.83,286670,171516,236007,6716861,28880894729.0,840,124830.2891,92,0.6990000000000001,143323,4.23e+20,655457,96055954.34,41769.93175,434.85,1,3,461.58
12772266,14561757161.0,1546.95,18184,13.89,269459,147037,224048,6718817,31811531693.0,882,125492.70199999999,79,0.7727,151361,4.16e+20,622720,96076431.03,44346.959039999994,461.58,1,4,457.96
12867914,13179215357.0,1570.293,17954,14.07,271772,155188,220833,6720306,30183667434.0,858,125605.2762,60,0.742,170000,3.45e+20,627785,96096636.22,44008.41552,457.96,0,5,462.81
12971957,14068434201.0,1509.751,19326,14.08,294406,180680,226901,6721650,33003047721.0,943,121828.5383,52,0.8144,141307,4.07e+20,693808,96116972.75,44483.896160000004,462.81,0,6,466.93
13097419,21962218932.0,1530.846,19741,14.86,277304,177775,224910,6722294,34887121288.0,1433,125869.5928,55,0.9151,100010,8.04e+20,701834,96137400.97,44889.436630000004,466.93,1,0,453.96
13214763,30921177676.0,1477.4920000000002,19800,14.94,291425,182058,228534,6726859,35038771633.0,1630,123432.1491,56,0.9321,88114,1.18e+21,693090,96158037.78,43651.90283,453.96,1,1,422.48
